Дата время;Код инструмента;ТФ;Период;Пункт;Шаг;%
26.04.2021 23:30:45;EUFN.US;MN;12;1.87;187;9.46
26.04.2021 23:30:45;EFNL.US;MN;12;3.73;373;7.52
26.04.2021 23:30:46;EWQ.US;MN;12;2.79;279;7.5
26.04.2021 23:30:47;FM.US;MN;12;1.3;130;4.22
26.04.2021 23:30:49;EWG.US;MN;12;2.79;279;7.93
26.04.2021 23:30:50;PICK.US;MN;12;3.61;361;7.68
26.04.2021 23:30:50;FILL.US;MN;12;1.6;160;10.36
26.04.2021 23:30:51;ACWF.US;MN;12;1.79;179;4.7
26.04.2021 23:30:52;RING.US;MN;12;4.97;497;16.56
26.04.2021 23:30:53;SLVP.US;MN;12;2.84;284;17.66
26.04.2021 23:30:54;EWH.US;MN;12;1.97;197;7.16
26.04.2021 23:30:55;EIDO.US;MN;12;1.91;191;8.83
26.04.2021 23:30:55;INDA.US;MN;12;3.1;310;7.63
26.04.2021 23:30:56;IMTM.US;MN;12;1.9;190;4.76
26.04.2021 23:30:57;IQLT.US;MN;12;1.8;180;4.68
26.04.2021 23:30:57;ISCF.US;MN;12;1.69;169;4.58
26.04.2021 23:30:58;IVLU.US;MN;12;1.47;147;5.71
26.04.2021 23:30:58;INTF.US;MN;12;1.3;130;4.31
26.04.2021 23:30:59;EIRL.US;MN;12;4.77;477;8.22
26.04.2021 23:30:59;EIS.US;MN;12;5.3;530;7.73
26.04.2021 23:31:00;EWI.US;MN;12;2.65;265;8.2
26.04.2021 23:31:00;SCJ.US;MN;12;3.83;383;4.69
26.04.2021 23:31:02;EWJ.US;MN;12;4.09;409;5.94
26.04.2021 23:31:02;DSI.US;MN;12;12.77;1277;15.82
26.04.2021 23:31:03;EWM.US;MN;12;2.1;210;7.43
26.04.2021 23:31:04;EWW.US;MN;12;4.16;416;8.85
26.04.2021 23:31:06;EWN.US;MN;12;3.11;311;6.34
26.04.2021 23:31:06;ENZL.US;MN;12;5.43;543;8.36
26.04.2021 23:31:07;EPP.US;MN;12;2.45;245;4.63
26.04.2021 23:31:08;EPU.US;MN;12;2.81;281;8.81
26.04.2021 23:31:08;EPHE.US;MN;12;2.6;260;9.02
26.04.2021 23:31:09;EPOL.US;MN;12;2.11;211;10.74
26.04.2021 23:31:09;QAT.US;MN;12;1.11;111;5.63
26.04.2021 23:31:10;ERUS.US;MN;12;3.65;365;9.05
26.04.2021 23:31:10;KSA.US;MN;12;2.0;200;5.39
26.04.2021 23:31:11;EWS.US;MN;12;1.54;154;6.41
26.04.2021 23:31:12;EZA.US;MN;12;4.71;471;9.28
26.04.2021 23:31:12;EWY.US;MN;12;6.55;655;7.0
26.04.2021 23:31:13;EWP.US;MN;12;2.41;241;8.46
26.04.2021 23:31:14;EWD.US;MN;12;3.2;320;6.72
26.04.2021 23:31:14;EWL.US;MN;12;2.65;265;5.66
26.04.2021 23:31:15;EWT.US;MN;12;3.46;346;5.3
26.04.2021 23:31:16;THD.US;MN;12;7.01;701;8.86
26.04.2021 23:31:17;TUR.US;MN;12;3.27;327;14.29
26.04.2021 23:31:18;EWU.US;MN;12;2.31;231;7.08
26.04.2021 23:31:19;USMV.US;MN;12;4.33;433;6.01
26.04.2021 23:31:20;LRGF.US;MN;12;2.06;206;4.84
26.04.2021 23:31:20;EUSA.US;MN;12;4.51;451;5.47
26.04.2021 23:31:21;SMLF.US;MN;12;3.13;313;5.75
26.04.2021 23:31:21;MTUM.US;MN;12;14.59;1459;8.31
26.04.2021 23:31:22;SIZE.US;MN;12;6.56;656;5.2
26.04.2021 23:31:23;IBB.US;MN;12;15.21;1521;9.61
26.04.2021 23:31:23;MUB.US;MN;12;1.19;119;1.02
26.04.2021 23:31:24;NYF.US;MN;12;0.57;57;0.98
26.04.2021 23:31:24;IGE.US;MN;6;2.53;253;9.0
26.04.2021 23:31:25;IGN.US;MN;12;6.7;670;9.65
26.04.2021 23:31:26;SOXX.US;MN;12;35.74;3574;8.1
26.04.2021 23:31:27;PFF.US;MN;12;1.7;170;4.36
26.04.2021 23:31:28;IRBO.US;MN;11;3.36;336;7.48
26.04.2021 23:31:28;IWM.US;MN;12;20.88;2088;9.15
26.04.2021 23:31:29;IWF.US;MN;12;15.43;1543;5.88
26.04.2021 23:31:30;IWO.US;MN;12;29.78;2978;9.5
26.04.2021 23:31:31;IWV.US;MN;12;12.31;1231;4.92
26.04.2021 23:31:32;IWN.US;MN;12;12.75;1275;7.8
26.04.2021 23:31:32;IWR.US;MN;12;4.26;426;5.43
26.04.2021 23:31:33;IWX.US;MN;12;3.24;324;4.95
26.04.2021 23:31:34;IWP.US;MN;12;18.76;1876;16.96
26.04.2021 23:31:34;IWY.US;MN;12;8.72;872;6.01
26.04.2021 23:31:35;IWD.US;MN;12;8.89;889;5.67
26.04.2021 23:31:35;IWL.US;MN;12;5.08;508;5.08
26.04.2021 23:31:36;IWS.US;MN;12;7.04;704;6.15
26.04.2021 23:31:36;IWB.US;MN;12;11.89;1189;5.03
26.04.2021 23:31:37;IVE.US;MN;11;8.61;861;5.92
26.04.2021 23:31:38;IVW.US;MN;11;25.24;2524;36.0
26.04.2021 23:31:39;GSG.US;MN;12;1.13;113;7.6
26.04.2021 23:31:40;IJJ.US;MN;11;16.35;1635;15.27
26.04.2021 23:31:40;IJK.US;MN;11;27.02;2702;32.41
26.04.2021 23:31:41;IJT.US;MN;11;20.06;2006;15.13
26.04.2021 23:31:41;IJS.US;MN;11;17.42;1742;16.95
26.04.2021 23:31:42;DVY.US;MN;12;9.68;968;8.26
26.04.2021 23:31:43;SHV.US;MN;12;0.06;6;0.05
26.04.2021 23:31:44;SUB.US;MN;12;0.71;71;0.66
26.04.2021 23:31:45;SLV.US;MN;12;3.35;335;13.78
26.04.2021 23:31:46;SDG.US;MN;5;4.06;406;4.11
26.04.2021 23:31:46;TIP.US;MN;12;2.28;228;1.8
26.04.2021 23:31:47;IYT.US;MN;12;20.64;2064;7.78
26.04.2021 23:31:48;ITA.US;MN;12;27.95;2795;26.37
26.04.2021 23:31:48;IYM.US;MN;12;10.52;1052;7.94
26.04.2021 23:31:49;IAI.US;MN;12;7.41;741;7.65
26.04.2021 23:31:49;IYC.US;MN;12;18.34;1834;23.65
26.04.2021 23:31:50;IYE.US;MN;12;3.09;309;12.04
26.04.2021 23:31:50;IYG.US;MN;12;13.11;1311;7.28
26.04.2021 23:31:51;IYH.US;MN;12;15.54;1554;5.81
26.04.2021 23:31:52;IHF.US;MN;12;20.34;2034;7.7
26.04.2021 23:31:54;ITB.US;MN;12;8.02;802;11.0
26.04.2021 23:31:54;IAK.US;MN;12;5.63;563;7.18
26.04.2021 23:31:55;IHI.US;MN;12;23.94;2394;6.62
26.04.2021 23:31:55;IEZ.US;MN;12;2.49;249;19.78
26.04.2021 23:31:56;IYK.US;MN;12;10.73;1073;5.88
26.04.2021 23:31:57;IYF.US;MN;12;13.86;1386;17.55
26.04.2021 23:31:58;IHE.US;MN;12;11.32;1132;6.24
26.04.2021 23:31:59;IYR.US;MN;12;8.11;811;8.25
26.04.2021 23:32:00;IAT.US;MN;12;5.12;512;8.72
26.04.2021 23:32:01;IYZ.US;MN;12;2.15;215;6.5
26.04.2021 23:32:02;GOVT.US;MN;12;0.42;42;1.59
26.04.2021 23:32:03;IDU.US;MN;12;15.47;1547;18.86
26.04.2021 23:32:03;IYW.US;MN;12;43.01;4301;45.27
26.04.2021 23:32:04;IJH.US;MN;12;22.38;2238;8.14
26.04.2021 23:32:05;IVV.US;MN;12;26.55;2655;6.33
26.04.2021 23:32:06;IGSB.US;MN;12;0.65;65;1.19
26.04.2021 23:32:07;IGLB.US;MN;12;2.32;232;3.41
26.04.2021 23:32:07;REZ.US;MN;12;5.23;523;6.59
26.04.2021 23:32:08;HSCZ.US;MN;12;1.52;152;4.21
26.04.2021 23:32:08;HEWC.US;MN;12;1.2;120;3.97
26.04.2021 23:32:08;HEWU.US;MN;12;1.16;116;5.16
26.04.2021 23:32:09;HAWX.US;MN;12;1.46;146;4.55
26.04.2021 23:32:09;EMBH.US;MN;12;0.42;42;1.75
26.04.2021 23:32:09;HJPX.US;MN;12;1.08;108;3.12
26.04.2021 23:32:10;ISR.US;MN;12;0.39;39;41.05
26.04.2021 23:32:10;STARpI.US;MN;12;0.97;97;3.71
26.04.2021 23:32:11;STARpD.US;MN;11;0.81;81;3.15
26.04.2021 23:32:11;STARpG.US;MN;12;1.1;110;4.31
26.04.2021 23:32:12;STAR.US;MN;12;1.84;184;9.86
26.04.2021 23:32:12;ITUB.US;MN;12;1.0;100;19.96
26.04.2021 23:32:13;ITOS.US;MN;6;9.26;926;38.2
26.04.2021 23:32:14;ITI.US;MN;12;1.12;112;14.68
26.04.2021 23:32:15;ITGR.US;MN;12;14.66;1466;15.42
26.04.2021 23:32:16;ITRI.US;MN;12;18.48;1848;19.76
26.04.2021 23:32:16;ITT.US;MN;12;7.78;778;8.15
26.04.2021 23:32:17;ITRN.US;MN;12;3.59;359;15.75
26.04.2021 23:32:17;IVH.US;MN;12;0.42;42;3.04
26.04.2021 23:32:18;IZEA.US;MN;6;1.98;198;50.77
26.04.2021 23:32:18;JJSF.US;MN;12;19.26;1926;11.7
26.04.2021 23:32:19;JAX.US;MN;12;1.14;114;11.74
26.04.2021 23:32:20;JCOM.US;MN;12;14.63;1463;12.06
26.04.2021 23:32:20;JBL.US;MN;12;5.89;589;10.81
26.04.2021 23:32:21;JKHY.US;MN;12;19.96;1996;11.87
26.04.2021 23:32:22;JACK.US;MN;12;14.31;1431;12.41
26.04.2021 23:32:23;J.US;MN;12;12.18;1218;8.92
26.04.2021 23:32:23;JAGX.US;MN;5;1.43;143;86.67
26.04.2021 23:32:24;JAKK.US;MN;12;2.17;217;28.82
26.04.2021 23:32:24;JRVR.US;MN;12;7.01;701;15.0
26.04.2021 23:32:25;JAMF.US;MN;10;5.73;573;15.34
26.04.2021 23:32:26;JSML.US;MN;12;5.4;540;7.67
26.04.2021 23:32:26;JHG.US;MN;12;3.87;387;11.38
26.04.2021 23:32:27;JSMD.US;MN;12;4.61;461;6.57
26.04.2021 23:32:27;JOF.US;MN;12;0.64;64;6.8
26.04.2021 23:32:28;JAZZ.US;MN;12;17.14;1714;10.35
26.04.2021 23:32:32;JD.US;MN;12;13.81;1381;18.14
26.04.2021 23:32:33;JEF.US;MN;12;3.6;360;10.99
26.04.2021 23:32:33;JELD.US;MN;12;5.23;523;17.18
26.04.2021 23:32:34;JBLU.US;MN;12;3.43;343;16.67
26.04.2021 23:32:34;FROG.US;MN;6;12.23;1223;23.3
26.04.2021 23:32:35;JHMA.US;MN;11;2.14;214;4.54
26.04.2021 23:32:35;JHMC.US;MN;12;3.77;377;7.17
26.04.2021 23:32:35;JHME.US;MN;12;2.25;225;12.2
26.04.2021 23:32:36;JHMF.US;MN;12;3.08;308;6.18
26.04.2021 23:32:36;JHMH.US;MN;12;2.38;238;5.04
26.04.2021 23:32:36;JHMI.US;MN;12;2.78;278;5.39
26.04.2021 23:32:37;JHML.US;MN;12;2.25;225;4.21
26.04.2021 23:32:37;JHMM.US;MN;12;2.75;275;5.29
26.04.2021 23:32:38;JHMS.US;MN;12;1.61;161;4.67
26.04.2021 23:32:38;JHMT.US;MN;12;5.86;586;6.7
26.04.2021 23:32:38;JHMU.US;MN;12;1.88;188;5.69
26.04.2021 23:32:39;JKS.US;MN;12;17.01;1701;42.58
26.04.2021 23:32:40;SJM.US;MN;12;12.46;1246;9.6
26.04.2021 23:32:41;JMP.US;MN;12;0.74;74;10.82
26.04.2021 23:32:42;JBSS.US;MN;12;8.8;880;9.81
26.04.2021 23:32:42;JBT.US;MN;12;22.45;2245;16.23
26.04.2021 23:32:43;HPF.US;MN;12;1.0;100;4.77
26.04.2021 23:32:44;HPS.US;MN;12;0.88;88;4.81
26.04.2021 23:32:45;JHS.US;MN;12;0.81;81;5.26
26.04.2021 23:32:46;JHI.US;MN;12;0.87;87;4.7
26.04.2021 23:32:46;PDT.US;MN;12;1.43;143;9.01
26.04.2021 23:32:47;HTD.US;MN;12;1.34;134;5.53
26.04.2021 23:32:47;BTO.US;MN;12;4.24;424;10.98
26.04.2021 23:32:48;HEQ.US;MN;11;0.76;76;6.15
26.04.2021 23:32:49;HPI.US;MN;12;1.26;126;6.11
26.04.2021 23:32:49;HTY.US;MN;12;0.36;36;5.66
26.04.2021 23:32:50;JCI.US;MN;12;5.33;533;8.49
26.04.2021 23:32:50;JOUT.US;MN;12;16.96;1696;11.51
26.04.2021 23:32:51;JNJ.US;MN;12;13.86;1386;8.45
26.04.2021 23:32:52;JLL.US;MN;12;23.79;2379;13.28
26.04.2021 23:32:53;YY.US;MN;12;24.23;2423;24.36
26.04.2021 23:32:54;JPUS.US;MN;12;4.64;464;4.87
26.04.2021 23:32:54;JPIN.US;MN;12;2.22;222;3.53
26.04.2021 23:32:55;JPEM.US;MN;12;2.85;285;4.88
26.04.2021 23:32:55;JPM.US;MN;12;16.43;1643;10.91
26.04.2021 23:32:56;JMIA.US;MN;5;20.09;2009;60.38
26.04.2021 23:32:56;JNPR.US;MN;12;3.27;327;12.79
26.04.2021 23:32:57;KAI.US;MN;12;18.51;1851;10.17
26.04.2021 23:32:59;KALU.US;MN;12;18.87;1887;16.19
26.04.2021 23:33:00;KALA.US;MN;12;2.59;259;32.09
26.04.2021 23:33:01;KMDA.US;MN;11;1.79;179;29.3
26.04.2021 23:33:01;KAMN.US;MN;12;8.85;885;17.25
26.04.2021 23:33:02;KNDI.US;MN;6;3.43;343;56.98
26.04.2021 23:33:02;KSU.US;MN;12;28.14;2814;9.35
26.04.2021 23:33:03;KAR.US;MN;12;3.73;373;24.14
26.04.2021 23:33:04;KRTX.US;MN;12;24.0;2400;21.09
26.04.2021 23:33:05;KPTI.US;MN;12;3.3;330;33.64
26.04.2021 23:33:06;KBH.US;MN;12;7.77;777;15.95
26.04.2021 23:33:07;KBR.US;MN;12;4.78;478;11.85
26.04.2021 23:33:07;KRNY.US;MN;12;1.37;137;10.86
26.04.2021 23:33:08;K.US;MN;12;5.58;558;8.94
26.04.2021 23:33:09;KELYA.US;MN;12;3.56;356;15.17
26.04.2021 23:33:10;KMPR.US;MN;12;9.62;962;11.62
26.04.2021 23:33:11;KMT.US;MN;12;6.49;649;15.72
26.04.2021 23:33:12;KW.US;MN;12;2.6;260;12.54
26.04.2021 23:33:12;KEN.US;MN;12;3.53;353;10.13
26.04.2021 23:33:13;KFFB.US;MN;12;1.29;129;17.97
26.04.2021 23:33:13;KDP.US;MN;12;3.25;325;9.13
26.04.2021 23:33:14;KEQU.US;MN;12;2.09;209;17.06
26.04.2021 23:33:15;KTCC.US;MN;12;1.81;181;24.53
26.04.2021 23:33:15;KEY.US;MN;12;2.77;277;13.02
26.04.2021 23:33:16;KEYS.US;MN;12;13.95;1395;9.38
26.04.2021 23:33:17;KFRC.US;MN;12;5.5;550;9.96
26.04.2021 23:33:17;KRC.US;MN;12;9.44;944;13.84
26.04.2021 23:33:18;KE.US;MN;12;3.47;347;15.47
26.04.2021 23:33:18;KBAL.US;MN;12;1.73;173;12.42
26.04.2021 23:33:19;KMB.US;MN;12;11.94;1194;9.14
26.04.2021 23:33:20;KIM.US;MN;12;3.19;319;15.5
26.04.2021 23:33:21;KMI.US;MN;12;2.15;215;12.71
26.04.2021 23:33:22;KIN.US;MN;12;1.35;135;27.89
26.04.2021 23:33:22;KINS.US;MN;12;1.03;103;12.08
26.04.2021 23:33:23;KNTE.US;MN;5;7.7;770;28.74
26.04.2021 23:33:23;KGC.US;MN;12;1.68;168;22.86
26.04.2021 23:33:24;KNSL.US;MN;12;35.36;3536;20.12
26.04.2021 23:33:25;KEX.US;MN;12;10.48;1048;16.7
26.04.2021 23:33:25;KL.US;MN;12;8.2;820;21.03
26.04.2021 23:33:26;KIRK.US;MN;12;5.43;543;18.41
26.04.2021 23:33:27;KRG.US;MN;12;3.32;332;16.1
26.04.2021 23:33:29;KKR.US;MN;12;4.96;496;8.93
26.04.2021 23:33:30;KREF.US;MN;12;1.67;167;8.5
26.04.2021 23:33:31;KIO.US;MN;12;0.69;69;4.35
26.04.2021 23:33:31;KLAC.US;MN;12;36.25;3625;10.79
26.04.2021 23:33:32;KLXE.US;MN;12;3.44;344;38.18
26.04.2021 23:33:33;KNX.US;MN;12;5.47;547;11.84
26.04.2021 23:33:33;KNL.US;MN;12;2.89;289;12.19
26.04.2021 23:33:34;KNOP.US;MN;12;2.42;242;12.27
26.04.2021 23:33:34;KLDW.US;MN;12;1.97;197;4.32
26.04.2021 23:33:35;KN.US;MN;12;1.86;186;8.79
26.04.2021 23:33:36;KSS.US;MN;12;8.54;854;14.67
26.04.2021 23:33:37;KTB.US;MN;12;8.47;847;12.71
26.04.2021 23:33:38;KOPN.US;MN;12;1.99;199;21.33
26.04.2021 23:33:38;KOP.US;MN;12;6.5;650;18.87
26.04.2021 23:33:39;KEP.US;MN;12;1.09;109;10.06
26.04.2021 23:33:41;KF.US;MN;12;3.22;322;7.13
26.04.2021 23:33:41;KFY.US;MN;12;7.07;707;10.56
26.04.2021 23:33:42;KRNT.US;MN;12;11.74;1174;11.33
26.04.2021 23:33:43;KOS.US;MN;12;0.89;89;32.6
26.04.2021 23:33:43;KOSS.US;MN;12;17.2;1720;84.98
26.04.2021 23:33:45;KHC.US;MN;12;4.34;434;10.81
26.04.2021 23:33:46;KBA.US;MN;12;3.04;304;6.71
26.04.2021 23:33:47;KFYP.US;MN;12;2.26;226;7.15
26.04.2021 23:33:47;KWEB.US;MN;12;9.5;950;12.25
26.04.2021 23:33:48;KRA.US;MN;12;7.86;786;19.87
26.04.2021 23:33:49;KTOS.US;MN;12;4.93;493;18.15
26.04.2021 23:33:50;KR.US;MN;12;3.95;395;10.81
26.04.2021 23:33:51;KRO.US;MN;12;1.91;191;10.96
26.04.2021 23:33:52;KBNT.US;MN;4;4.13;413;62.67
26.04.2021 23:33:52;KLIC.US;MN;11;5.59;559;9.42
26.04.2021 23:33:53;KURA.US;MN;12;6.14;614;21.7
26.04.2021 23:33:54;KVHI.US;MN;12;2.0;200;14.73
26.04.2021 23:33:54;KYMR.US;MN;5;20.09;2009;48.57
26.04.2021 23:33:55;LB.US;MN;12;8.67;867;13.05
26.04.2021 23:33:56;LHX.US;MN;12;24.38;2438;11.74
26.04.2021 23:33:57;LJPC.US;MN;12;1.5;150;35.29
26.04.2021 23:33:57;LZB.US;MN;12;5.5;550;12.58
26.04.2021 23:33:58;LH.US;MN;12;30.05;3005;11.35
26.04.2021 23:33:59;LADR.US;MN;12;2.1;210;17.8
26.04.2021 23:33:59;LSBK.US;MN;12;2.16;216;14.9
26.04.2021 23:34:00;LBAI.US;MN;12;2.09;209;12.02
26.04.2021 23:34:00;LKFN.US;MN;12;7.72;772;11.28
26.04.2021 23:34:01;LAKE.US;MN;12;7.12;712;24.43
26.04.2021 23:34:02;LRCX.US;MN;12;71.43;7143;11.11
26.04.2021 23:34:02;LAMR.US;MN;12;14.61;1461;14.63
26.04.2021 23:34:03;LW.US;MN;12;9.35;935;11.46
26.04.2021 23:34:04;LANC.US;MN;12;17.92;1792;9.76
26.04.2021 23:34:04;LNDC.US;MN;12;1.5;150;13.31
26.04.2021 23:34:04;LARK.US;MN;12;3.93;393;15.71
26.04.2021 23:34:06;LE.US;MN;12;4.82;482;20.18
26.04.2021 23:34:07;LSTR.US;MN;12;15.2;1520;8.97
26.04.2021 23:34:08;LCI.US;MN;12;2.17;217;44.74
26.04.2021 23:34:08;LTRN.US;MN;4;3.13;313;19.53
26.04.2021 23:34:09;LNTH.US;MN;12;3.03;303;13.34
26.04.2021 23:34:10;LPI.US;MN;12;8.62;862;23.64
26.04.2021 23:34:10;LVS.US;MN;12;9.87;987;16.64
26.04.2021 23:34:11;LTMAQ.US;MN;11;0.37;37;20.9
26.04.2021 23:34:12;LSCC.US;MN;12;6.37;637;11.61
26.04.2021 23:34:13;LAWS.US;MN;12;7.66;766;14.82
26.04.2021 23:34:13;LAZ.US;MN;12;4.54;454;9.87
26.04.2021 23:34:14;LGI.US;MN;12;0.93;93;4.62
26.04.2021 23:34:14;LCII.US;MN;12;15.95;1595;10.44
26.04.2021 23:34:15;LCNB.US;MN;12;2.84;284;15.94
26.04.2021 23:34:16;LEA.US;MN;12;24.19;2419;12.77
26.04.2021 23:34:16;LFTR.US;MN;4;0.97;97;9.79
26.04.2021 23:34:17;LEGH.US;MN;12;2.7;270;15.15
26.04.2021 23:34:17;LEGN.US;MN;8;4.87;487;16.23
26.04.2021 23:34:18;LEG.US;MN;12;6.77;677;13.37
26.04.2021 23:34:19;LDOS.US;MN;12;13.17;1317;13.18
26.04.2021 23:34:19;LEJU.US;MN;5;0.51;51;23.61
26.04.2021 23:34:21;LMAT.US;MN;12;6.27;627;11.93
26.04.2021 23:34:21;LMND.US;MN;10;33.02;3302;33.85
26.04.2021 23:34:22;LC.US;MN;12;2.88;288;19.14
26.04.2021 23:34:23;TREE.US;MN;12;65.28;6528;27.79
26.04.2021 23:34:23;LEN.US;MN;12;14.17;1417;13.65
26.04.2021 23:34:24;LII.US;MN;12;29.99;2999;9.02
26.04.2021 23:34:24;LNVGY.US;MN;9;3.05;305;11.1
26.04.2021 23:34:25;LNSR.US;MN;7;2.48;248;34.98
26.04.2021 23:34:25;LEVI.US;MN;12;3.45;345;11.92
26.04.2021 23:34:26;LXRX.US;MN;12;1.2;120;22.56
26.04.2021 23:34:27;LX.US;MN;12;3.18;318;33.37
26.04.2021 23:34:27;LXPpC.US;MN;12;2.57;257;4.41
26.04.2021 23:34:28;LXP.US;MN;12;1.31;131;10.87
26.04.2021 23:34:28;LPL.US;MN;12;1.02;102;8.48
26.04.2021 23:34:29;LGIH.US;MN;12;21.52;2152;12.88
26.04.2021 23:34:29;LGL.WS.US;MN;6;0.22;22;37.93
26.04.2021 23:34:30;LGL.US;MN;12;1.92;192;17.53
26.04.2021 23:34:31;LHCG.US;MN;12;29.57;2957;13.62
26.04.2021 23:34:31;LI.US;MN;6;8.75;875;42.05
26.04.2021 23:34:32;USA.US;MN;12;0.46;46;5.69
26.04.2021 23:34:32;ASG.US;MN;12;0.86;86;9.62
26.04.2021 23:34:33;LBRDA.US;MN;12;11.67;1167;7.61
26.04.2021 23:34:34;LBRDK.US;MN;12;13.23;1323;8.37
26.04.2021 23:34:36;LBTYA.US;MN;12;2.5;250;9.65
26.04.2021 23:34:37;LBTYK.US;MN;12;2.44;244;9.39
26.04.2021 23:34:37;FWONA.US;MN;12;4.71;471;11.31
26.04.2021 23:34:38;FWONK.US;MN;12;5.09;509;10.87
26.04.2021 23:34:39;LBRT.US;MN;12;2.62;262;24.1
26.04.2021 23:34:40;LSI.US;MN;12;14.67;1467;15.58
26.04.2021 23:34:40;LCUT.US;MN;12;2.41;241;16.12
26.04.2021 23:34:41;LFVN.US;MN;12;1.95;195;22.26
26.04.2021 23:34:41;LWAY.US;MN;12;1.65;165;33.0
26.04.2021 23:34:42;LGND.US;MN;12;34.68;3468;22.97
26.04.2021 23:34:42;LITB.US;MN;8;1.04;104;34.21
26.04.2021 23:34:43;LPTH.US;MN;12;1.35;135;46.88
26.04.2021 23:34:44;LLNW.US;MN;12;1.72;172;46.87
26.04.2021 23:34:45;LMNR.US;MN;12;2.71;271;15.42
26.04.2021 23:34:45;LINC.US;MN;12;1.69;169;26.37
26.04.2021 23:34:46;LECO.US;MN;12;12.33;1233;9.72
26.04.2021 23:34:47;LNC.US;MN;12;10.72;1072;16.78
26.04.2021 23:34:48;LIND.US;MN;12;3.15;315;17.85
26.04.2021 23:34:49;LIN.US;MN;12;27.81;2781;9.61
26.04.2021 23:34:49;LNN.US;MN;12;15.83;1583;9.33
26.04.2021 23:34:50;LCTX.US;MN;12;0.51;51;19.62
26.04.2021 23:34:51;LQDT.US;MN;12;3.46;346;18.76
26.04.2021 23:34:52;LITE.US;MN;12;13.18;1318;13.95
26.04.2021 23:34:53;LAD.US;MN;12;50.5;5050;13.04
26.04.2021 23:34:54;LAC.US;MN;4;6.38;638;41.7
26.04.2021 23:34:54;LFUS.US;MN;12;30.78;3078;11.04
26.04.2021 23:34:55;LYV.US;MN;12;14.92;1492;18.06
26.04.2021 23:34:56;LIVE.US;MN;12;6.01;601;19.58
26.04.2021 23:34:57;LTHM.US;MN;12;4.02;402;21.16
26.04.2021 23:34:58;LPSN.US;MN;12;12.83;1283;22.71
26.04.2021 23:34:59;RAMP.US;MN;12;14.17;1417;28.26
26.04.2021 23:35:00;LIVN.US;MN;12;8.77;877;10.63
26.04.2021 23:35:01;LKQ.US;MN;12;5.78;578;12.83
26.04.2021 23:35:02;LYG.US;MN;12;0.32;32;13.73
26.04.2021 23:35:04;LVHD.US;MN;12;1.71;171;4.74
26.04.2021 23:35:04;SCD.US;MN;12;0.88;88;6.58
26.04.2021 23:35:05;LOB.US;MN;12;7.46;746;11.41
26.04.2021 23:35:06;LMT.US;MN;12;42.34;4234;11.38
26.04.2021 23:35:06;L.US;MN;12;6.05;605;10.95
26.04.2021 23:35:07;LOGC.US;MN;5;1.33;133;22.17
26.04.2021 23:35:07;LOGI.US;MN;12;11.45;1145;9.96
26.04.2021 23:35:08;CNCR.US;MN;12;4.3;430;13.77
26.04.2021 23:35:08;LOOP.US;MN;12;2.89;289;34.28
26.04.2021 23:35:09;LORL.US;MN;12;8.09;809;19.98
26.04.2021 23:35:10;RIDE.US;MN;6;7.86;786;76.91
26.04.2021 23:35:11;LPX.US;MN;12;6.84;684;10.05
26.04.2021 23:35:11;LOVE.US;MN;5;11.87;1187;15.82
26.04.2021 23:35:12;LOW.US;MN;12;21.93;2193;11.01
26.04.2021 23:35:13;LPLA.US;MN;12;14.97;1497;10.05
26.04.2021 23:35:14;LXU.US;MN;12;0.94;94;14.16
26.04.2021 23:35:14;LYTS.US;MN;12;1.49;149;16.97
26.04.2021 23:35:15;LSXMA.US;MN;12;4.85;485;10.35
26.04.2021 23:35:16;LSXMK.US;MN;12;4.87;487;10.37
26.04.2021 23:35:17;LTC.US;MN;12;5.34;534;12.32
26.04.2021 23:35:18;LUB.US;MN;12;0.54;54;15.21
26.04.2021 23:35:19;LKNCY.US;MN;10;3.57;357;43.43
26.04.2021 23:35:21;LULU.US;MN;12;54.33;5433;16.08
26.04.2021 23:35:22;LL.US;MN;12;6.87;687;27.67
26.04.2021 23:35:22;LAZR.US;MN;5;12.87;1287;50.45
26.04.2021 23:35:23;LMNX.US;MN;12;7.0;700;19.04
26.04.2021 23:35:23;LUMO.US;MN;12;6.06;606;45.94
26.04.2021 23:35:24;LUNA.US;MN;12;1.95;195;17.36
26.04.2021 23:35:25;LXFR.US;MN;12;2.38;238;11.66
26.04.2021 23:35:25;LDL.US;MN;12;5.68;568;17.13
26.04.2021 23:35:26;LYFT.US;MN;12;10.3;1030;16.33
26.04.2021 23:35:27;LYB.US;MN;12;15.18;1518;14.45
26.04.2021 23:35:27;LYRA.US;MN;12;3.31;331;30.65
26.04.2021 23:35:28;MTB.US;MN;12;21.27;2127;13.67
26.04.2021 23:35:30;MHO.US;MN;12;9.66;966;15.9
26.04.2021 23:35:30;MCBC.US;MN;12;0.96;96;9.84
26.04.2021 23:35:31;MAC.US;MN;12;4.11;411;30.49
26.04.2021 23:35:32;CLI.US;MN;12;2.95;295;18.13
26.04.2021 23:35:33;MFNC.US;MN;12;2.3;230;10.65
26.04.2021 23:35:34;MTSI.US;MN;12;9.43;943;15.02
26.04.2021 23:35:34;MGU.US;MN;12;2.21;221;9.57
26.04.2021 23:35:35;MIC.US;MN;12;4.88;488;14.72
26.04.2021 23:35:36;MGNX.US;MN;12;8.46;846;24.21
26.04.2021 23:35:38;M.US;MN;12;3.74;374;22.72
26.04.2021 23:35:39;MCN.US;MN;11;0.43;43;5.45
